"Step","PickCube-v1__reach-adaptive_tanh_episode__gate-hard__term-hard_jump__ppo_fast__123__1773218268 - train/return","PickCube-v1__reach-adaptive_tanh_episode__gate-hard__term-hard_jump__ppo_fast__123__1773218268 - train/return__MIN","PickCube-v1__reach-adaptive_tanh_episode__gate-hard__term-hard_jump__ppo_fast__123__1773218268 - train/return__MAX","PickCube-v1__reach-adaptive_tanh_episode__gate-hard__term-hard_jump__ppo_fast__42__1773217549 - train/return","PickCube-v1__reach-adaptive_tanh_episode__gate-hard__term-hard_jump__ppo_fast__42__1773217549 - train/return__MIN","PickCube-v1__reach-adaptive_tanh_episode__gate-hard__term-hard_jump__ppo_fast__42__1773217549 - train/return__MAX","PickCube-v1__reach-adaptive_tanh_episode__gate-hard__term-hard_jump__ppo_fast__1__1773216762 - train/return","PickCube-v1__reach-adaptive_tanh_episode__gate-hard__term-hard_jump__ppo_fast__1__1773216762 - train/return__MIN","PickCube-v1__reach-adaptive_tanh_episode__gate-hard__term-hard_jump__ppo_fast__1__1773216762 - train/return__MAX","PickCube-v1__reach-tanh__gate-hard__term-hard_jump__ppo_fast__42__1773196992 - train/return","PickCube-v1__reach-tanh__gate-hard__term-hard_jump__ppo_fast__42__1773196992 - train/return__MIN","PickCube-v1__reach-tanh__gate-hard__term-hard_jump__ppo_fast__42__1773196992 - train/return__MAX","PickCube-v1__reach-tanh__gate-hard__term-hard_jump__ppo_fast__1__1773194506 - train/return","PickCube-v1__reach-tanh__gate-hard__term-hard_jump__ppo_fast__1__1773194506 - train/return__MIN","PickCube-v1__reach-tanh__gate-hard__term-hard_jump__ppo_fast__1__1773194506 - train/return__MAX","PickCube-v1__reach-tanh__gate-hard__term-hard_jump__ppo_fast__123__1773192815 - train/return","PickCube-v1__reach-tanh__gate-hard__term-hard_jump__ppo_fast__123__1773192815 - train/return__MIN","PickCube-v1__reach-tanh__gate-hard__term-hard_jump__ppo_fast__123__1773192815 - train/return__MAX"
"4313600","24.25373077392578","24.25373077392578","24.25373077392578","22.458112716674805","22.458112716674805","22.458112716674805","17.832683563232422","17.832683563232422","17.832683563232422","24.67672348022461","24.67672348022461","24.67672348022461","22.604488372802734","22.604488372802734","22.604488372802734","24.20040512084961","24.20040512084961","24.20040512084961"
"4326400","22.80074691772461","22.80074691772461","22.80074691772461","23.456220626831055","23.456220626831055","23.456220626831055","19.228132247924805","19.228132247924805","19.228132247924805","23.226730346679688","23.226730346679688","23.226730346679688","22.90966033935547","22.90966033935547","22.90966033935547","23.339048385620117","23.339048385620117","23.339048385620117"
"4339200","19.198089599609375","19.198089599609375","19.198089599609375","24.24782371520996","24.24782371520996","24.24782371520996","17.438968658447266","17.438968658447266","17.438968658447266","21.41193962097168","21.41193962097168","21.41193962097168","21.873241424560547","21.873241424560547","21.873241424560547","24.825387954711914","24.825387954711914","24.825387954711914"
"4352000","20.970869064331055","20.970869064331055","20.970869064331055","21.46647834777832","21.46647834777832","21.46647834777832","24.893735885620117","24.893735885620117","24.893735885620117","17.15382957458496","17.15382957458496","17.15382957458496","23.52279281616211","23.52279281616211","23.52279281616211","24.121522903442383","24.121522903442383","24.121522903442383"
"4364800","23.84769058227539","23.84769058227539","23.84769058227539","23.462385177612305","23.462385177612305","23.462385177612305","15.537172317504883","15.537172317504883","15.537172317504883","24.838035583496094","24.838035583496094","24.838035583496094","21.44656753540039","21.44656753540039","21.44656753540039","22.540597915649414","22.540597915649414","22.540597915649414"
"4377600","21.46425437927246","21.46425437927246","21.46425437927246","24.56708335876465","24.56708335876465","24.56708335876465","19.848529815673828","19.848529815673828","19.848529815673828","19.32843017578125","19.32843017578125","19.32843017578125","21.900115966796875","21.900115966796875","21.900115966796875","23.318710327148438","23.318710327148438","23.318710327148438"
"4390400","23.03034210205078","23.03034210205078","23.03034210205078","20.99594497680664","20.99594497680664","20.99594497680664","21.4569091796875","21.4569091796875","21.4569091796875","20.96306610107422","20.96306610107422","20.96306610107422","23.136592864990234","23.136592864990234","23.136592864990234","22.84181785583496","22.84181785583496","22.84181785583496"
"4403200","23.0906982421875","23.0906982421875","23.0906982421875","23.870376586914062","23.870376586914062","23.870376586914062","20.836708068847656","20.836708068847656","20.836708068847656","19.060850143432617","19.060850143432617","19.060850143432617","21.957759857177734","21.957759857177734","21.957759857177734","23.881420135498047","23.881420135498047","23.881420135498047"
"4416000","20.136228561401367","20.136228561401367","20.136228561401367","23.312515258789062","23.312515258789062","23.312515258789062","23.084218978881836","23.084218978881836","23.084218978881836","25.05136489868164","25.05136489868164","25.05136489868164","20.077177047729492","20.077177047729492","20.077177047729492","23.55465316772461","23.55465316772461","23.55465316772461"
"4428800","24.595539093017578","24.595539093017578","24.595539093017578","21.421703338623047","21.421703338623047","21.421703338623047","21.83072280883789","21.83072280883789","21.83072280883789","13.622947692871094","13.622947692871094","13.622947692871094","22.515695571899414","22.515695571899414","22.515695571899414","24.421796798706055","24.421796798706055","24.421796798706055"
"4441600","17.81109619140625","17.81109619140625","17.81109619140625","24.514801025390625","24.514801025390625","24.514801025390625","19.406152725219727","19.406152725219727","19.406152725219727","18.45601463317871","18.45601463317871","18.45601463317871","22.076139450073242","22.076139450073242","22.076139450073242","23.35652732849121","23.35652732849121","23.35652732849121"
"4454400","24.960186004638672","24.960186004638672","24.960186004638672","19.118072509765625","19.118072509765625","19.118072509765625","16.547727584838867","16.547727584838867","16.547727584838867","23.047592163085938","23.047592163085938","23.047592163085938","21.419635772705078","21.419635772705078","21.419635772705078","22.388126373291016","22.388126373291016","22.388126373291016"
"4467200","25.243942260742188","25.243942260742188","25.243942260742188","19.986663818359375","19.986663818359375","19.986663818359375","15.023269653320312","15.023269653320312","15.023269653320312","23.20747184753418","23.20747184753418","23.20747184753418","22.846393585205078","22.846393585205078","22.846393585205078","23.556814193725586","23.556814193725586","23.556814193725586"
"4480000","21.484296798706055","21.484296798706055","21.484296798706055","19.707012176513672","19.707012176513672","19.707012176513672","24.596450805664062","24.596450805664062","24.596450805664062","24.6058406829834","24.6058406829834","24.6058406829834","23.476730346679688","23.476730346679688","23.476730346679688","23.19456672668457","23.19456672668457","23.19456672668457"
"4492800","24.385866165161133","24.385866165161133","24.385866165161133","23.800033569335938","23.800033569335938","23.800033569335938","23.49448585510254","23.49448585510254","23.49448585510254","23.740673065185547","23.740673065185547","23.740673065185547","24.240371704101562","24.240371704101562","24.240371704101562","24.54842758178711","24.54842758178711","24.54842758178711"
"4505600","24.469335556030273","24.469335556030273","24.469335556030273","20.763648986816406","20.763648986816406","20.763648986816406","21.061065673828125","21.061065673828125","21.061065673828125","24.874170303344727","24.874170303344727","24.874170303344727","22.57293701171875","22.57293701171875","22.57293701171875","23.737483978271484","23.737483978271484","23.737483978271484"
"4518400","24.31966781616211","24.31966781616211","24.31966781616211","19.38381576538086","19.38381576538086","19.38381576538086","24.66747283935547","24.66747283935547","24.66747283935547","23.359296798706055","23.359296798706055","23.359296798706055","22.4991455078125","22.4991455078125","22.4991455078125","23.91733169555664","23.91733169555664","23.91733169555664"
"4531200","24.0898494720459","24.0898494720459","24.0898494720459","24.192838668823242","24.192838668823242","24.192838668823242","24.634748458862305","24.634748458862305","24.634748458862305","25.815059661865234","25.815059661865234","25.815059661865234","23.923721313476562","23.923721313476562","23.923721313476562","24.286949157714844","24.286949157714844","24.286949157714844"
"4544000","23.776697158813477","23.776697158813477","23.776697158813477","24.545162200927734","24.545162200927734","24.545162200927734","23.06831932067871","23.06831932067871","23.06831932067871","25.886070251464844","25.886070251464844","25.886070251464844","23.474918365478516","23.474918365478516","23.474918365478516","23.831052780151367","23.831052780151367","23.831052780151367"
"4556800","22.070837020874023","22.070837020874023","22.070837020874023","24.107585906982422","24.107585906982422","24.107585906982422","23.322683334350586","23.322683334350586","23.322683334350586","23.577274322509766","23.577274322509766","23.577274322509766","23.145904541015625","23.145904541015625","23.145904541015625","24.273672103881836","24.273672103881836","24.273672103881836"
"4569600","17.817691802978516","17.817691802978516","17.817691802978516","24.88673210144043","24.88673210144043","24.88673210144043","20.53394317626953","20.53394317626953","20.53394317626953","25.034460067749023","25.034460067749023","25.034460067749023","24.401334762573242","24.401334762573242","24.401334762573242","24.31952476501465","24.31952476501465","24.31952476501465"
"4582400","22.52592658996582","22.52592658996582","22.52592658996582","22.528156280517578","22.528156280517578","22.528156280517578","20.853591918945312","20.853591918945312","20.853591918945312","25.63190269470215","25.63190269470215","25.63190269470215","24.540552139282227","24.540552139282227","24.540552139282227","23.683137893676758","23.683137893676758","23.683137893676758"
"4595200","21.584989547729492","21.584989547729492","21.584989547729492","13.214284896850586","13.214284896850586","13.214284896850586","25.125776290893555","25.125776290893555","25.125776290893555","25.67464256286621","25.67464256286621","25.67464256286621","24.25228500366211","24.25228500366211","24.25228500366211","21.530237197875977","21.530237197875977","21.530237197875977"
"4608000","20.526798248291016","20.526798248291016","20.526798248291016","23.339405059814453","23.339405059814453","23.339405059814453","18.5855712890625","18.5855712890625","18.5855712890625","25.085052490234375","25.085052490234375","25.085052490234375","24.341596603393555","24.341596603393555","24.341596603393555","24.533899307250977","24.533899307250977","24.533899307250977"
"4620800","22.479339599609375","22.479339599609375","22.479339599609375","22.75318717956543","22.75318717956543","22.75318717956543","21.59060287475586","21.59060287475586","21.59060287475586","21.716529846191406","21.716529846191406","21.716529846191406","24.08077049255371","24.08077049255371","24.08077049255371","23.280555725097656","23.280555725097656","23.280555725097656"
"4633600","23.713253021240234","23.713253021240234","23.713253021240234","23.770771026611328","23.770771026611328","23.770771026611328","24.155498504638672","24.155498504638672","24.155498504638672","25.214956283569336","25.214956283569336","25.214956283569336","23.9137020111084","23.9137020111084","23.9137020111084","24.150333404541016","24.150333404541016","24.150333404541016"
"4646400","18.151935577392578","18.151935577392578","18.151935577392578","20.87111473083496","20.87111473083496","20.87111473083496","22.85895538330078","22.85895538330078","22.85895538330078","15.13435173034668","15.13435173034668","15.13435173034668","23.6971492767334","23.6971492767334","23.6971492767334","24.37311363220215","24.37311363220215","24.37311363220215"
"4659200","22.974910736083984","22.974910736083984","22.974910736083984","23.32752799987793","23.32752799987793","23.32752799987793","24.628480911254883","24.628480911254883","24.628480911254883","25.811630249023438","25.811630249023438","25.811630249023438","23.439861297607422","23.439861297607422","23.439861297607422","22.906225204467773","22.906225204467773","22.906225204467773"
"4672000","16.74276351928711","16.74276351928711","16.74276351928711","21.402151107788086","21.402151107788086","21.402151107788086","24.308618545532227","24.308618545532227","24.308618545532227","25.712188720703125","25.712188720703125","25.712188720703125","22.60953140258789","22.60953140258789","22.60953140258789","22.748641967773438","22.748641967773438","22.748641967773438"
"4684800","21.49601173400879","21.49601173400879","21.49601173400879","23.635250091552734","23.635250091552734","23.635250091552734","22.403833389282227","22.403833389282227","22.403833389282227","18.01863670349121","18.01863670349121","18.01863670349121","22.761173248291016","22.761173248291016","22.761173248291016","23.612449645996094","23.612449645996094","23.612449645996094"
"4697600","14.296010971069336","14.296010971069336","14.296010971069336","20.674278259277344","20.674278259277344","20.674278259277344","23.502262115478516","23.502262115478516","23.502262115478516","24.804519653320312","24.804519653320312","24.804519653320312","23.40569305419922","23.40569305419922","23.40569305419922","24.799009323120117","24.799009323120117","24.799009323120117"
"4710400","20.89507484436035","20.89507484436035","20.89507484436035","18.51294708251953","18.51294708251953","18.51294708251953","23.53517723083496","23.53517723083496","23.53517723083496","20.15016746520996","20.15016746520996","20.15016746520996","24.08612632751465","24.08612632751465","24.08612632751465","24.25991439819336","24.25991439819336","24.25991439819336"
"4723200","21.45977210998535","21.45977210998535","21.45977210998535","23.164180755615234","23.164180755615234","23.164180755615234","24.665428161621094","24.665428161621094","24.665428161621094","21.9715633392334","21.9715633392334","21.9715633392334","23.718286514282227","23.718286514282227","23.718286514282227","24.744333267211914","24.744333267211914","24.744333267211914"
"4736000","24.96700096130371","24.96700096130371","24.96700096130371","23.40534019470215","23.40534019470215","23.40534019470215","24.486804962158203","24.486804962158203","24.486804962158203","19.051971435546875","19.051971435546875","19.051971435546875","24.422218322753906","24.422218322753906","24.422218322753906","24.387075424194336","24.387075424194336","24.387075424194336"
"4748800","14.91345500946045","14.91345500946045","14.91345500946045","23.737287521362305","23.737287521362305","23.737287521362305","13.332592010498047","13.332592010498047","13.332592010498047","26.666587829589844","26.666587829589844","26.666587829589844","24.000633239746094","24.000633239746094","24.000633239746094","23.474409103393555","23.474409103393555","23.474409103393555"
"4761600","20.254301071166992","20.254301071166992","20.254301071166992","24.148452758789062","24.148452758789062","24.148452758789062","24.644432067871094","24.644432067871094","24.644432067871094","22.282390594482422","22.282390594482422","22.282390594482422","23.46650505065918","23.46650505065918","23.46650505065918","22.566368103027344","22.566368103027344","22.566368103027344"
"4774400","20.501771926879883","20.501771926879883","20.501771926879883","21.79556655883789","21.79556655883789","21.79556655883789","19.54429054260254","19.54429054260254","19.54429054260254","21.09929084777832","21.09929084777832","21.09929084777832","23.95403289794922","23.95403289794922","23.95403289794922","25.087631225585938","25.087631225585938","25.087631225585938"
"4787200","21.632226943969727","21.632226943969727","21.632226943969727","21.98101806640625","21.98101806640625","21.98101806640625","24.785736083984375","24.785736083984375","24.785736083984375","26.015857696533203","26.015857696533203","26.015857696533203","23.32685661315918","23.32685661315918","23.32685661315918","23.808847427368164","23.808847427368164","23.808847427368164"
"4800000","23.596580505371094","23.596580505371094","23.596580505371094","22.810543060302734","22.810543060302734","22.810543060302734","21.21539306640625","21.21539306640625","21.21539306640625","23.074377059936523","23.074377059936523","23.074377059936523","23.583356857299805","23.583356857299805","23.583356857299805","24.36501693725586","24.36501693725586","24.36501693725586"
"4812800","21.3332462310791","21.3332462310791","21.3332462310791","23.414039611816406","23.414039611816406","23.414039611816406","24.598262786865234","24.598262786865234","24.598262786865234","20.176782608032227","20.176782608032227","20.176782608032227","24.829727172851562","24.829727172851562","24.829727172851562","23.915409088134766","23.915409088134766","23.915409088134766"
"4825600","20.586776733398438","20.586776733398438","20.586776733398438","23.3699951171875","23.3699951171875","23.3699951171875","20.229717254638672","20.229717254638672","20.229717254638672","24.44170379638672","24.44170379638672","24.44170379638672","23.745689392089844","23.745689392089844","23.745689392089844","24.750341415405273","24.750341415405273","24.750341415405273"
"4838400","20.918697357177734","20.918697357177734","20.918697357177734","22.43064308166504","22.43064308166504","22.43064308166504","24.24002456665039","24.24002456665039","24.24002456665039","24.726377487182617","24.726377487182617","24.726377487182617","24.510995864868164","24.510995864868164","24.510995864868164","24.009395599365234","24.009395599365234","24.009395599365234"
"4851200","22.1080379486084","22.1080379486084","22.1080379486084","20.062210083007812","20.062210083007812","20.062210083007812","23.877599716186523","23.877599716186523","23.877599716186523","18.662044525146484","18.662044525146484","18.662044525146484","23.449642181396484","23.449642181396484","23.449642181396484","25.13201904296875","25.13201904296875","25.13201904296875"
"4864000","23.537372589111328","23.537372589111328","23.537372589111328","21.077102661132812","21.077102661132812","21.077102661132812","22.618513107299805","22.618513107299805","22.618513107299805","24.767568588256836","24.767568588256836","24.767568588256836","22.0331974029541","22.0331974029541","22.0331974029541","23.390033721923828","23.390033721923828","23.390033721923828"
"4876800","24.522859573364258","24.522859573364258","24.522859573364258","22.634321212768555","22.634321212768555","22.634321212768555","22.394798278808594","22.394798278808594","22.394798278808594","24.84246826171875","24.84246826171875","24.84246826171875","24.3603458404541","24.3603458404541","24.3603458404541","24.485578536987305","24.485578536987305","24.485578536987305"
"4889600","24.334949493408203","24.334949493408203","24.334949493408203","20.162389755249023","20.162389755249023","20.162389755249023","18.786344528198242","18.786344528198242","18.786344528198242","24.775569915771484","24.775569915771484","24.775569915771484","23.81348419189453","23.81348419189453","23.81348419189453","24.36263656616211","24.36263656616211","24.36263656616211"
"4902400","24.286453247070312","24.286453247070312","24.286453247070312","17.861331939697266","17.861331939697266","17.861331939697266","24.002958297729492","24.002958297729492","24.002958297729492","25.08698844909668","25.08698844909668","25.08698844909668","24.08749008178711","24.08749008178711","24.08749008178711","24.779556274414062","24.779556274414062","24.779556274414062"
"4915200","20.635662078857422","20.635662078857422","20.635662078857422","23.868118286132812","23.868118286132812","23.868118286132812","21.12435531616211","21.12435531616211","21.12435531616211","24.73732566833496","24.73732566833496","24.73732566833496","23.997703552246094","23.997703552246094","23.997703552246094","24.481592178344727","24.481592178344727","24.481592178344727"
"4928000","15.463900566101074","15.463900566101074","15.463900566101074","21.817970275878906","21.817970275878906","21.817970275878906","23.672271728515625","23.672271728515625","23.672271728515625","24.455663681030273","24.455663681030273","24.455663681030273","23.555477142333984","23.555477142333984","23.555477142333984","23.032447814941406","23.032447814941406","23.032447814941406"
"4940800","21.946250915527344","21.946250915527344","21.946250915527344","23.33477020263672","23.33477020263672","23.33477020263672","21.05695152282715","21.05695152282715","21.05695152282715","23.06199836730957","23.06199836730957","23.06199836730957","23.47710609436035","23.47710609436035","23.47710609436035","24.01604652404785","24.01604652404785","24.01604652404785"
"4953600","24.289363861083984","24.289363861083984","24.289363861083984","18.76582145690918","18.76582145690918","18.76582145690918","24.94742774963379","24.94742774963379","24.94742774963379","21.13532829284668","21.13532829284668","21.13532829284668","23.45607566833496","23.45607566833496","23.45607566833496","22.22370147705078","22.22370147705078","22.22370147705078"
"4966400","21.19744300842285","21.19744300842285","21.19744300842285","20.82679557800293","20.82679557800293","20.82679557800293","24.30091094970703","24.30091094970703","24.30091094970703","24.504358291625977","24.504358291625977","24.504358291625977","23.356021881103516","23.356021881103516","23.356021881103516","24.524208068847656","24.524208068847656","24.524208068847656"
"4979200","23.00309944152832","23.00309944152832","23.00309944152832","24.005035400390625","24.005035400390625","24.005035400390625","24.50338363647461","24.50338363647461","24.50338363647461","25.32866859436035","25.32866859436035","25.32866859436035","21.152639389038086","21.152639389038086","21.152639389038086","23.79329490661621","23.79329490661621","23.79329490661621"
